0,0,0,7.757498264
0.016666667,1,0.001112471,7.758232594
0.033333333,2,0.002224942,7.760183811
0.05,3,0.003337412,7.760586739
0.066666667,4,0.004449883,7.761330128
0.083333333,5,0.005562354,7.761380673
0.1,6,0.006674825,7.771482945
0.116666667,7,0.007787296,7.776988983
0.133333333,8,0.008899766,7.761096954
0.15,9,0.010012237,7.760725021
0.166666667,10,0.011124708,7.760280132
0.183333333,11,0.012237179,7.759427548
0.2,12,0.01334965,7.757773876
0.216666667,13,0.01446212,7.756915093
0.233333333,14,0.015574591,7.756214142
0.25,15,0.016687062,7.755095482
0.266666667,16,0.017799533,7.75356102
0.283333333,17,0.018912004,7.75163269
0.3,18,0.020024474,7.749042034
0.316666667,19,0.021136945,7.746704578
0.333333333,20,0.022249416,7.744781971
0.35,21,0.023361887,7.741990566
0.366666667,22,0.024474358,7.740551472
0.383333333,23,0.025586828,7.73679018
0.4,24,0.026699299,7.733664036
0.416666667,25,0.02781177,7.73114109
0.433333333,26,0.028924241,7.728497028
0.45,27,0.030036712,7.726917744
0.466666667,28,0.031149182,7.722500324
0.483333333,29,0.032261653,7.718967438
0.5,30,0.033374124,7.715268135
0.516666667,31,0.034486595,7.711377144
0.533333333,32,0.035599066,7.708187103
0.55,33,0.036711536,7.705565929
0.566666667,34,0.037824007,7.701159477
0.583333333,35,0.038936478,7.697426796
0.6,36,0.040048949,7.693954468
0.616666667,37,0.04116142,7.690349579
0.633333333,38,0.04227389,7.687630177
0.65,39,0.043386361,7.684634209
0.666666667,40,0.044498832,7.679227829
0.683333333,41,0.045611303,7.675246239
0.7,42,0.046723774,7.671057701
0.716666667,43,0.047836244,7.666176796
0.733333333,44,0.048948715,7.662603378
0.75,45,0.050061186,7.660201073
0.766666667,46,0.051173657,7.656050682
0.783333333,47,0.052286127,7.652691364
0.8,48,0.053398598,7.648333073
0.816666667,49,0.054511069,7.643911362
0.833333333,50,0.05562354,7.640620709
0.85,51,0.056736011,7.636660099
0.866666667,52,0.057848481,7.633887291
0.883333333,53,0.058960952,7.627504826
0.9,54,0.060073423,7.625090122
0.916666667,55,0.061185894,7.620384693
0.933333333,56,0.062298365,7.616831303
0.95,57,0.063410835,7.612001419
0.966666667,58,0.064523306,7.608773708
0.983333333,59,0.065635777,7.605513096
1,60,0.066748248,7.602136612
1.016666667,61,0.067860719,7.598968029
1.033333333,62,0.068973189,7.594909668
1.05,63,0.07008566,7.590121746
1.066666667,64,0.071198131,7.587714195
1.083333333,65,0.072310602,7.582327843
1.1,66,0.073423073,7.579489708
1.116666667,67,0.074535543,7.576693535
1.133333333,68,0.075648014,7.572258472
1.15,69,0.076760485,7.569283485
1.166666667,70,0.077872956,7.56613493
1.183333333,71,0.078985427,7.56275177
1.2,72,0.080097897,7.560790062
1.216666667,73,0.081210368,7.55641079
1.233333333,74,0.082322839,7.552475929
1.25,75,0.08343531,7.549406052
1.266666667,76,0.084547781,7.545784473
1.283333333,77,0.085660251,7.543320656
1.3,78,0.086772722,7.540201664
1.316666667,79,0.087885193,7.536005974
1.333333333,80,0.088997664,7.532422543
1.35,81,0.090110135,7.531674862
1.366666667,82,0.091222605,7.527391911
1.383333333,83,0.092335076,7.524040699
1.4,84,0.093447547,7.521978378
1.416666667,85,0.094560018,7.517122269
1.433333333,86,0.095672489,7.513995647
1.45,87,0.096784959,7.51055336
1.466666667,88,0.09789743,7.508165836
1.483333333,89,0.099009901,7.504292965
1.5,90,0.100122372,7.500396729
1.516666667,91,0.101234843,7.497537136
1.533333333,92,0.102347313,7.495281696
1.55,93,0.103459784,7.492304802
1.566666667,94,0.104572255,7.48919487
1.583333333,95,0.105684726,7.48414135
1.6,96,0.106797197,7.480710506
1.616666667,97,0.107909667,7.476396084
1.633333333,98,0.109022138,7.474808693
1.65,99,0.110134609,7.471514702
1.666666667,100,0.11124708,7.468927383
1.683333333,101,0.112359551,7.466544628
1.7,102,0.113472021,7.462831497
1.716666667,103,0.114584492,7.460609913
1.733333333,104,0.115696963,7.456993103
1.75,105,0.116809434,7.453831196
1.766666667,106,0.117921905,7.449848175
1.783333333,107,0.119034375,7.444092274
1.8,108,0.120146846,7.438969135
1.816666667,109,0.121259317,7.437716007
1.833333333,110,0.122371788,7.436338902
1.85,111,0.123484259,7.432303906
1.866666667,112,0.124596729,7.428661823
1.883333333,113,0.1257092,7.427105427
1.9,114,0.126821671,7.41988945
1.916666667,115,0.127934142,7.415979862
1.933333333,116,0.129046613,7.415227413
1.95,117,0.130159083,7.413495541
1.966666667,118,0.131271554,7.413212776
1.983333333,119,0.132384025,7.410267353
2,120,0.133496496,7.406410217
2.016666667,121,0.134608967,7.397519589
2.033333333,122,0.135721437,7.38986063
2.05,123,0.136833908,7.38472271
2.066666667,124,0.137946379,7.3833704
2.083333333,125,0.13905885,7.383905411
2.1,126,0.140171321,7.375927448
2.116666667,127,0.141283791,7.374311924
2.133333333,128,0.142396262,7.371294975
2.15,129,0.143508733,7.366206169
2.166666667,130,0.144621204,7.360135555
2.183333333,131,0.145733674,7.356180191
2.2,132,0.146846145,7.353992939
2.216666667,133,0.147958616,7.351410866
2.233333333,134,0.149071087,7.347144127
2.25,135,0.150183558,7.342539787
2.266666667,136,0.151296028,7.340331078
2.283333333,137,0.152408499,7.336846352
2.3,138,0.15352097,7.336024761
2.316666667,139,0.154633441,7.331983089
2.333333333,140,0.155745912,7.329797268
2.35,141,0.156858382,7.325460911
2.366666667,142,0.157970853,7.325040817
2.383333333,143,0.159083324,7.324684143
2.4,144,0.160195795,7.32223177
2.416666667,145,0.161308266,7.319769383
2.433333333,146,0.162420736,7.315905571
2.45,147,0.163533207,7.312863827
2.466666667,148,0.164645678,7.306074619
2.483333333,149,0.165758149,7.302425385
2.5,150,0.16687062,7.301897049
2.516666667,151,0.16798309,7.298694611
2.533333333,152,0.169095561,7.299432755
2.55,153,0.170208032,7.294310093
2.566666667,154,0.171320503,7.291599751
2.583333333,155,0.172432974,7.290411949
2.6,156,0.173545444,7.286081791
2.616666667,157,0.174657915,7.283828735
2.633333333,158,0.175770386,7.283697128
2.65,159,0.176882857,7.278699875
2.666666667,160,0.177995328,7.276674748
2.683333333,161,0.179107798,7.272250652
2.7,162,0.180220269,7.269334793
2.716666667,163,0.18133274,7.269167423
2.733333333,164,0.182445211,7.268587589
2.75,165,0.183557682,7.266116142
2.766666667,166,0.184670152,7.262018204
2.783333333,167,0.185782623,7.258404732
2.8,168,0.186895094,7.256641865
2.816666667,169,0.188007565,7.252808094
2.833333333,170,0.189120036,7.251805306
2.85,171,0.190232506,7.253482342
2.866666667,172,0.191344977,7.25172329
2.883333333,173,0.192457448,7.24604702
2.9,174,0.193569919,7.243562222
2.916666667,175,0.19468239,7.241937637
2.933333333,176,0.19579486,7.23875618
2.95,177,0.196907331,7.23750639
2.966666667,178,0.198019802,7.23322773
2.983333333,179,0.199132273,7.232369423
3,180,0.200244744,7.231125832
3.016666667,181,0.201357214,7.232516766
3.033333333,182,0.202469685,7.226695061
3.05,183,0.203582156,7.225003719
3.066666667,184,0.204694627,7.223951817
3.083333333,185,0.205807098,7.224206448
3.1,186,0.206919568,7.222881794
3.116666667,187,0.208032039,7.222288132
3.133333333,188,0.20914451,7.219134331
3.15,189,0.210256981,7.216650009
3.166666667,190,0.211369452,7.208122253
3.183333333,191,0.212481922,7.205896378
3.2,192,0.213594393,7.205593109
3.216666667,193,0.214706864,7.204443455
3.233333333,194,0.215819335,7.202086926
3.25,195,0.216931806,7.202260494
3.266666667,196,0.218044276,7.20065403
3.283333333,197,0.219156747,7.197281838
3.3,198,0.220269218,7.196769714
3.316666667,199,0.221381689,7.193347931
3.333333333,200,0.22249416,7.192028046
3.35,201,0.22360663,7.190360069
3.366666667,202,0.224719101,7.188226223
3.383333333,203,0.225831572,7.18683672
3.4,204,0.226944043,7.186110973
3.416666667,205,0.228056514,7.182531357
3.433333333,206,0.229168984,7.180772781
3.45,207,0.230281455,7.179848194
3.466666667,208,0.231393926,7.177785397
3.483333333,209,0.232506397,7.177244186
3.5,210,0.233618868,7.17474556
3.516666667,211,0.234731338,7.171872616
3.533333333,212,0.235843809,7.168049336
3.55,213,0.23695628,7.163991928
3.566666667,214,0.238068751,7.163031101
3.583333333,215,0.239181221,7.161083698
