0.692205431	103	3.368180037	1.052631579	1.052631579					
0.692263295	104	3.306725979	1.052631579	1.052631579					
0.692321168	105	3.221617222	1.052631579	1.052631579					
0.692379038	106	3.138991833	1.052631579	1.052631579					
0.692436901	107	3.083455324	1.052631579	1.052631579					
0.692494776	108	2.983985424	1.052631579	1.052631579					
0.692552652	109	2.949565888	1.052631579	1.052631579					
0.692610522	110	2.8504107	1.052631579	1.052631579					
0.692668394	111	2.792154551	1.052631579	1.052631579					
0.692726253	112	2.729248524	1.052631579	1.052631579					
0.692784122	113	2.666358233	1.052631579	1.052631579					
0.692841997	114	2.608311415	1.052631579	1.052631579					
0.69289987	115	2.53093195	1.052631579	1.052631579					
0.692957733	116	2.472176313	1.052631579	1.052631579					
0.693015601	117	2.421909332	1.052631579	1.052631579					
0.693073473	118	2.362282276	1.052631579	1.052631579					
0.693131352	119	2.300942659	1.052631579	1.052631579					
0.693189212	120	2.246028662	1.052631579	1.052631579					
0.693247094	121	2.192169428	1.052631579	1.052631579					
0.69330495	122	2.141435146	1.052631579	1.052631579					
0.69336283	123	2.106416941	1.052631579	1.052631579					
0.69342069	124	2.071709395	1.052631579	1.052631579					
0.693478574	125	2.04412961	1.052631579	1.052631579					
0.693536431	126	2.015817404	1.052631579	1.052631579					
0.693594312	127	2.000599861	1.052631579	1.052631579					
0.693652164	128	1.985466838	1.052631579	1.052631579					
0.69371004	129	1.976465225	1.052631579	1.052631579					
0.693767917	130	1.964558125	1.052631579	1.052631579					
0.693825777	131	1.958879709	1.052631579	1.052631579					
0.693883641	132	1.949871182	1.052631579	1.052631579					
