0,0,8.56581974,2.142857143,0.214285714,-999
0.016666667,1,8.318976402,2.142857143,0.214285714,-999
0.033333333,2,8.340878487,2.142857143,0.214285714,-999
0.05,3,8.389194489,2.142857143,0.214285714,-999
0.066666667,4,8.361050606,2.142857143,0.214285714,-999
0.083333333,5,8.402778626,2.142857143,0.214285714,-999
0.1,6,8.427936554,2.142857143,0.214285714,-999
0.116666667,7,8.426388741,2.142857143,0.214285714,-999
0.133333333,8,8.488746643,2.142857143,0.214285714,-999
0.15,9,8.480864525,2.142857143,0.214285714,-999
0.166666667,10,8.708818436,2.142857143,0.214285714,-999
0.183333333,11,8.349829674,2.142857143,0.214285714,-999
0.2,12,8.463429451,2.142857143,0.214285714,-999
0.216666667,13,8.427331924,2.142857143,0.214285714,-999
0.233333333,14,8.428742409,2.142857143,0.214285714,-999
0.25,15,8.447275162,2.142857143,0.214285714,-999
0.266666667,16,8.537635803,2.142857143,0.214285714,-999
0.283333333,17,8.59382534,2.142857143,0.214285714,-999
0.3,18,8.502009392,2.142857143,0.214285714,-999
0.316666667,19,8.528366089,2.142857143,0.214285714,-999
0.333333333,20,8.610782623,2.142857143,0.214285714,-999
0.35,21,8.564461708,2.142857143,0.214285714,-999
0.366666667,22,8.561440468,2.142857143,0.214285714,-999
0.383333333,23,8.655632019,2.142857143,0.214285714,-999
0.4,24,8.762956619,2.142857143,0.214285714,-999
0.416666667,25,8.739233971,2.142857143,0.214285714,-999
0.433333333,26,8.699995995,2.142857143,0.214285714,-999
0.45,27,8.508397102,2.142857143,0.214285714,-999
0.466666667,28,8.66334343,2.142857143,0.214285714,-999
0.483333333,29,8.741812706,2.142857143,0.214285714,-999
0.5,30,8.863769531,2.142857143,0.214285714,-999
0.516666667,31,8.785131455,2.142857143,0.214285714,-999
0.533333333,32,8.764308929,2.142857143,0.214285714,-999
0.55,33,8.747903824,2.142857143,0.214285714,-999
0.566666667,34,8.681518555,2.142857143,0.214285714,-999
0.583333333,35,8.756072998,2.142857143,0.214285714,-999
0.6,36,8.665023804,2.142857143,0.214285714,-999
0.616666667,37,8.847878456,2.142857143,0.214285714,-999
0.633333333,38,8.827010155,2.142857143,0.214285714,-999
0.65,39,8.718085289,2.142857143,0.214285714,-999
0.666666667,40,8.66554451,2.142857143,0.214285714,-999
0.683333333,41,8.714636803,2.142857143,0.214285714,-999
0.7,42,8.889604569,2.142857143,0.214285714,-999
0.716666667,43,8.83795929,2.142857143,0.214285714,-999
0.733333333,44,8.767656326,2.142857143,0.214285714,-999
0.75,45,8.841592789,2.142857143,0.214285714,-999
0.766666667,46,8.853374481,2.142857143,0.214285714,-999
0.783333333,47,8.909108162,2.142857143,0.214285714,-999
0.8,48,8.741244316,2.142857143,0.214285714,-999
0.816666667,49,8.732987404,2.142857143,0.214285714,-999
0.833333333,50,8.827871323,2.142857143,0.214285714,-999
0.85,51,8.724975586,2.142857143,0.214285714,-999
0.866666667,52,8.871131897,2.142857143,0.214285714,-999
0.883333333,53,9.063961029,2.142857143,0.214285714,-999
0.9,54,8.850716591,2.142857143,0.214285714,-999
0.916666667,55,8.811330795,2.142857143,0.214285714,-999
0.933333333,56,8.907683373,2.142857143,0.214285714,-999
0.95,57,8.716705322,2.142857143,0.214285714,-999
0.966666667,58,8.658305168,2.142857143,0.214285714,-999
0.983333333,59,8.73300457,2.142857143,0.214285714,-999
1,60,8.784907341,2.142857143,0.214285714,-999
1.016666667,61,8.809757233,2.142857143,0.214285714,-999
1.033333333,62,8.748698235,2.142857143,0.214285714,-999
1.05,63,8.665887833,2.142857143,0.214285714,-999
1.066666667,64,8.752249718,2.142857143,0.214285714,-999
1.083333333,65,8.550030708,2.142857143,0.214285714,-999
1.1,66,8.94129467,2.142857143,0.214285714,-999
1.116666667,67,8.501707077,2.142857143,0.214285714,-999
1.133333333,68,8.880194664,2.142857143,0.214285714,-999
1.15,69,8.715784073,2.142857143,0.214285714,-999
1.166666667,70,8.880479813,2.142857143,0.214285714,-999
1.183333333,71,8.585455895,2.142857143,0.214285714,-999
1.2,72,8.730230331,2.142857143,0.214285714,-999
1.216666667,73,8.920039177,2.142857143,0.214285714,-999
1.233333333,74,8.786487579,2.142857143,0.214285714,-999
1.25,75,8.66177845,2.142857143,0.214285714,-999
1.266666667,76,8.57779789,2.142857143,0.214285714,-999
1.283333333,77,8.782038689,2.142857143,0.214285714,-999
1.3,78,8.700946808,2.142857143,0.214285714,-999
1.316666667,79,8.864595413,2.142857143,0.214285714,-999
1.333333333,80,8.660227776,2.142857143,0.214285714,-999
1.35,81,8.757720947,2.142857143,0.214285714,-999
1.366666667,82,8.9424963,2.142857143,0.214285714,-999
1.383333333,83,8.833759308,2.142857143,0.214285714,-999
1.4,84,8.689153671,2.142857143,0.214285714,-999
1.416666667,85,8.848290443,2.142857143,0.214285714,-999
1.433333333,86,8.892561913,2.142857143,0.214285714,-999
1.45,87,8.805300713,2.142857143,0.214285714,-999
1.466666667,88,8.754716873,2.142857143,0.214285714,-999
1.483333333,89,9.066875458,2.142857143,0.214285714,-999
